@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
7,255,255,255,255,255,7.5,7.5,7.5,-0.59963,-0.611652,-0.625817,-0.632188,-0.638289,-0.643479,0.115408,-0.119802,0.094986,-0.101293,0.074618,-0.101534,-0.586787,-0.613243,-0.303367,-0.517173,-0.571417,-0.597139,-0.244402,-0.417472,-0.578683,-0.605394,-0.16175,-0.333485,-0.55833,-0.581984,-0.127328,-0.264585,0.08036,-0.084285,0.247854,-0.122123,0.073988,-0.053855,0.1633,-0.107466,0.054987,-0.055656,0.042273,-0.059976,0.052518,-0.053896,0.054471,-0.040748,0.803013,-0.884811,0.068991,-0.528817,-1.240806,0.012579,0.396869,0.506928,0.041576,0.031954,-0.00063,0.061705,0.002203,-0.455297,0.000004,0.003541,0.026205,6.609791,6.888889,6.5,66.097908,0.120447,6.567251,back
6,255,255,255,255,255,6.5,6.5,6.5,-0.619534,-0.652094,-0.628458,-0.637598,-0.638246,-0.646033,0.175984,-0.184919,0.119218,-0.121589,0.092162,-0.104315,-0.593146,-0.628101,-0.332984,-0.694604,-0.596444,-0.626251,-0.350946,-0.727117,-0.57913,-0.610783,-0.156996,-0.322387,-0.559175,-0.586546,-0.145896,-0.28258,0.110238,-0.107928,0.165332,-0.201174,0.13016,-0.130575,0.217507,-0.199632,0.053244,-0.054205,0.053583,-0.061995,0.056248,-0.055365,0.074332,-0.065777,0.550159,-0.531319,-0.018542,-0.232795,-0.829843,-0.223909,0.10063,0.356467,0.06206,0.053613,-0.001696,0.102747,0.004478,-0.782331,0.000028,0.009657,0.00884,6.569771,6.888889,6.444445,65.697708,0.129488,6.529412,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.605253,-0.623194,-0.629324,-0.634476,-0.638184,-0.647226,0.11142,-0.273072,0.111787,-0.125969,0.089171,-0.103255,-0.594822,-0.622243,-0.346218,-0.565403,-0.590337,-0.61285,-0.31382,-0.498905,-0.579107,-0.612858,-0.155057,-0.340114,-0.560479,-0.588844,-0.14641,-0.29997,0.107508,-0.111035,0.155901,-0.342143,0.109493,-0.147958,0.117412,-0.404201,0.050109,-0.052629,0.046734,-0.061494,0.05508,-0.054554,0.069469,-0.07568,0.545526,-0.303035,-0.130556,0.088773,-0.694843,-0.322017,0.056389,0.614054,0.069827,0.060671,-0.002012,0.114817,0.006525,-0.879944,0.000043,0.011727,-0.000895,6.607708,6.833333,6.421052,66.07708,0.117935,6.599673,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.60168,-0.615688,-0.62876,-0.633939,-0.638067,-0.646722,0.133437,-0.11745,0.10336,-0.114793,0.080528,-0.100599,-0.595172,-0.624007,-0.357164,-0.507825,-0.581139,-0.608044,-0.300706,-0.390353,-0.578804,-0.613817,-0.153284,-0.35871,-0.56245,-0.590389,-0.13668,-0.314359,0.09522,-0.103419,0.144613,-0.143032,0.098805,-0.107767,0.134018,-0.118509,0.045947,-0.050592,0.044253,-0.05964,0.049746,-0.04982,0.05638,-0.078297,0.65545,-0.139862,-0.252958,0.367926,-0.64765,-0.327867,0.020176,1.031395,0.073734,0.063658,-0.001971,0.118288,0.009028,-0.979157,0.000048,0.011938,-0.00775,6.591736,6.833333,6.4375,65.917358,0.143774,6.558824,back
6,255,255,255,255,255,7.409091,7.409091,7.409091,-0.623695,-0.648272,-0.629074,-0.636603,-0.637843,-0.645674,0.153547,-0.149803,0.090647,-0.101586,0.067872,-0.096427,-0.593527,-0.629526,-0.36321,-0.630692,-0.590317,-0.624035,-0.373875,-0.598888,-0.578209,-0.613238,-0.151703,-0.372823,-0.562802,-0.590482,-0.128507,-0.317406,0.075837,-0.088317,0.233732,-0.126066,0.088306,-0.083819,0.276334,-0.145083,0.041465,-0.049277,0.040155,-0.056882,0.041209,-0.046919,0.041641,-0.069537,0.746054,-0.130347,-0.319692,0.43881,-0.699504,-0.294175,0.022015,1.295759,0.074204,0.062447,-0.001678,0.113957,0.010936,-1.096862,0.000041,0.010613,-0.008698,6.558701,6.875,6.333333,65.587006,0.186517,6.485294,back
7,255,255,255,255,255,7.590909,7.590909,7.590909,-0.61285,-0.629911,-0.628171,-0.636773,-0.637508,-0.645623,0.1433,-0.142617,0.06408,-0.085743,0.052873,-0.091092,-0.593181,-0.628935,-0.358723,-0.673619,-0.593901,-0.628411,-0.372089,-0.675613,-0.577406,-0.611262,-0.150368,-0.369495,-0.5617,-0.588752,-0.123026,-0.30203,0.05301,-0.071529,0.059848,-0.18585,0.051014,-0.079613,0.124619,-0.127065,0.03706,-0.048075,0.03552,-0.051613,0.032581,-0.049466,0.031647,-0.058627,0.742209,-0.324832,-0.256485,0.207018,-0.856682,-0.255416,0.119387,1.131457,0.072509,0.057396,-0.00138,0.104342,0.01045,-1.248093,0.000029,0.008816,-0.002327,6.614366,6.833333,6.470588,66.143661,0.150824,6.559028,back
6,255,255,255,255,255,7.409091,7.409091,7.409091,-0.621782,-0.641259,-0.627048,-0.634049,-0.637078,-0.644426,0.03704,-0.092768,0.030174,-0.082657,0.038214,-0.08543,-0.591408,-0.616529,-0.340926,-0.584152,-0.589745,-0.613372,-0.366833,-0.552124,-0.576534,-0.608529,-0.149365,-0.33951,-0.559687,-0.585693,-0.119251,-0.272277,0.035458,-0.069299,-0.007284,-0.222277,0.023346,-0.094922,-0.002855,-0.2509,0.033287,-0.046306,0.030792,-0.060666,0.026894,-0.049903,0.029149,-0.051146,0.725878,-0.66011,-0.062019,-0.246642,-1.073577,-0.227008,0.297971,0.683821,0.070261,0.049383,-0.001316,0.093268,0.005498,-1.437038,0.000019,0.007704,0.009423,6.643451,6.888889,6.473684,66.434509,0.135266,6.639319,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.608982,-0.61477,-0.625724,-0.628899,-0.636592,-0.64241,-0.017728,-0.149302,0.016097,-0.076516,0.027201,-0.079659,-0.589215,-0.609222,-0.315791,-0.480879,-0.576556,-0.595377,-0.278963,-0.421172,-0.575672,-0.605863,-0.148975,-0.318563,-0.55786,-0.582632,-0.120776,-0.247529,0.033961,-0.051409,0.090789,-0.205204,0.030367,-0.069671,0.00053,-0.190653,0.030241,-0.044139,0.026057,-0.049472,0.024694,-0.046582,0.030795,-0.03857,0.787982,-0.966195,0.149241,-0.676123,-1.256267,-0.211149,0.314197,0.336568,0.06846,0.040349,-0.001547,0.084558,-0.00386,1.502564,0.000013,0.007818,0.021738,6.709011,6.833333,6.555555,67.090111,0.083831,6.696692,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.598942,-0.630224,-0.622354,-0.629797,-0.633655,-0.640227,0.115543,-0.161454,0.02436,-0.057915,0.021836,-0.034929,-0.587526,-0.609867,-0.288415,-0.601976,-0.580564,-0.599555,-0.262998,-0.553789,-0.574733,-0.603079,-0.150138,-0.310661,-0.556038,-0.579609,-0.130589,-0.243437,0.005717,-0.008775,0.154559,-0.210173,0.042679,-0.028871,0.149522,-0.219113,0.018743,-0.035931,0.027002,-0.014162,0.009143,-0.025605,0.020372,-0.012063,0.678393,-0.902049,0.1741,-0.730809,-1.073289,-0.219008,0.09544,0.117293,0.115801,0.103468,-0.00151,0.168173,0.038763,1.431587,0.000179,0.016747,0.012251,6.73913,6.833333,6.631579,67.391296,0.061445,6.729532,back
6,255,255,255,255,255,7.409091,7.409091,7.409091,-0.628937,-0.653901,-0.626911,-0.629334,-0.634371,-0.639244,0.098628,-0.116246,0.029536,-0.047544,0.025073,-0.037585,-0.600558,-0.611776,-0.411696,-0.630197,-0.602872,-0.612092,-0.454093,-0.712801,-0.578592,-0.602257,-0.187732,-0.309101,-0.560092,-0.579191,-0.159318,-0.237482,0.026007,-0.019229,0.108634,-0.137864,0.041077,-0.042969,0.13971,-0.125482,0.014436,-0.034805,0.056775,-0.030749,0.000997,-0.020652,0.04704,-0.044434,0.268476,-0.270822,0.00022,-0.136226,-0.405418,-1.463286,0.005315,0.072464,0.168017,0.168613,-0.000075,0.253365,0.083862,1.459335,0.000817,0.028731,-0.018745,6.727032,6.833333,6.666667,67.270317,0.049952,6.714052,back
6,255,255,255,255,255,7.388889,7.388889,7.388889,-0.628806,-0.653969,-0.626847,-0.628457,-0.631728,-0.636129,0.103626,-0.11211,0.03226,-0.05375,0.0495,-0.05926,-0.606498,-0.61283,-0.419089,-0.639604,-0.609324,-0.615091,-0.451583,-0.719382,-0.583887,-0.602554,-0.238141,-0.30743,-0.56637,-0.582637,-0.198689,-0.24108,0.000442,-0.031697,0.121549,-0.095773,0.008911,-0.030146,0.14366,-0.104087,0.020221,-0.036246,0.054398,-0.038553,0.005411,-0.024494,0.048547,-0.049871,0.792073,0.541346,-0.167166,1.031682,0.051009,-1.56802,0.281837,0.961719,0.208869,0.218473,0.001725,0.319505,0.117442,1.442851,0.001949,0.04083,-0.053378,6.772934,6.875,6.6875,67.72934,0.053432,6.771242,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.60513,-0.617539,-0.619206,-0.621986,-0.625776,-0.631514,0.032252,-0.065358,0.027433,-0.070355,0.034512,-0.067208,-0.601093,-0.606893,-0.34866,-0.557408,-0.588565,-0.599497,-0.266615,-0.519574,-0.579985,-0.599035,-0.271157,-0.316884,-0.568035,-0.583467,-0.227131,-0.254879,0.02461,-0.035787,0.158111,-0.201394,-0.00273,-0.030336,0.115362,-0.1322,0.055847,-0.056818,0.013169,-0.032076,0.045824,-0.049063,0.00835,-0.022854,1.476875,1.344456,-0.187636,2.144159,0.544752,1.545218,4.623929,2.558104,0.243213,0.259817,0.00245,0.379928,0.139706,1.315176,0.003895,0.057707,-0.084951,6.959987,7.166667,6.823529,69.599869,0.092178,6.944273,back
7,255,255,255,255,255,7.5,7.5,7.5,-0.592969,-0.624357,-0.613918,-0.622406,-0.622065,-0.627237,0.049608,-0.153406,0.038008,-0.081682,0.042955,-0.096101,-0.596483,-0.61236,-0.335352,-0.64846,-0.588315,-0.606589,-0.304492,-0.562854,-0.576348,-0.593654,-0.249093,-0.324811,-0.562732,-0.577159,-0.214545,-0.277278,0.036291,-0.068548,0.011358,-0.106603,0.027535,-0.066313,0.004418,-0.167537,0.076536,-0.079626,0.044772,-0.05789,0.071217,-0.07399,0.040207,-0.05151,1.175152,1.09561,-0.091005,1.720986,0.470233,1.540993,1.877823,1.564382,0.235333,0.252941,0.001079,0.375072,0.13081,1.212333,0.003817,0.059664,-0.073005,7.085479,7.222222,6.833333,70.85479,0.119227,7.111455,back
8,255,255,255,255,255,8.409091,8.409091,8.409091,-0.565681,-0.606477,-0.602135,-0.610732,-0.613141,-0.618911,0.078167,-0.090871,0.100865,-0.121884,0.123487,-0.10469,-0.579863,-0.596918,-0.345871,-0.561199,-0.574137,-0.58779,-0.258948,-0.505152,-0.561719,-0.579721,-0.192265,-0.31652,-0.54379,-0.560059,-0.165013,-0.269293,0.091843,-0.107188,0.139338,-0.243756,0.094902,-0.113093,0.140684,-0.176269,0.095875,-0.099485,0.079886,-0.071952,0.088432,-0.09341,0.060233,-0.073499,0.150582,-0.202769,0.008645,-0.162343,-0.243196,1.072794,0.000269,0.006537,0.150197,0.13465,-0.008379,0.248281,0.02102,0.892359,0.000936,0.051648,-0.004289,7.36537,7.5,7.117647,73.653702,0.132058,7.404971,back
8,255,255,255,255,255,8.409091,8.590909,8.590909,-0.570369,-0.588025,-0.589335,-0.595317,-0.598722,-0.605347,0.075997,-0.097054,0.014277,-0.043195,0.035008,-0.072716,-0.55543,-0.58232,-0.297794,-0.546603,-0.550739,-0.573935,-0.258474,-0.473549,-0.536404,-0.566223,-0.154723,-0.331312,-0.521156,-0.548631,-0.137003,-0.279351,0.014372,-0.031973,0.081069,-0.169588,0.007618,-0.026785,0.111867,-0.224179,0.054324,-0.061846,0.033643,-0.014568,0.045519,-0.04928,0.025963,0.001879,1.138947,-0.9491,-0.250159,-0.259639,-1.638562,0.243251,1.71279,1.901428,0.152414,-0.006123,-0.020183,0.135976,-0.148222,0.58688,0.000003,0.080769,0.049115,7.833778,8.0625,7.631579,78.337784,0.125621,7.857843,back
8,255,255,255,255,255,8.5,8.5,8.5,-0.558933,-0.592593,-0.587004,-0.591555,-0.594698,-0.599258,0.119498,-0.099708,0.072643,-0.058651,0.071773,-0.053751,-0.569162,-0.581805,-0.356324,-0.536812,-0.561479,-0.576641,-0.345794,-0.429219,-0.537259,-0.561104,-0.189214,-0.350127,-0.523454,-0.547364,-0.160715,-0.292596,0.037125,-0.023625,0.187486,-0.144948,0.022544,-0.043203,0.144915,-0.143245,0.02271,-0.049052,0.017954,-0.023243,0.015217,-0.037904,0.022495,-0.007652,0.673409,-0.067309,-0.312639,0.492844,-0.627463,0.423762,0.005686,1.255086,0.127047,0.025973,-0.014535,0.147231,-0.095285,0.646871,0.00004,0.058814,0.012128,7.940615,8.0625,7.736842,79.406151,0.103644,7.972222,back
9,255,255,255,255,255,8.611111,8.611111,8.611111,-0.545794,-0.579897,-0.581927,-0.589448,-0.592923,-0.595978,0.093127,-0.057111,0.064107,-0.060255,0.060488,-0.06635,-0.56244,-0.580512,-0.312411,-0.523915,-0.554955,-0.57236,-0.238645,-0.416725,-0.540538,-0.559143,-0.199642,-0.356301,-0.526506,-0.546497,-0.163973,-0.307,0.045334,-0.043773,0.118564,-0.15301,0.028685,-0.060984,0.013086,-0.143675,0.016415,-0.051504,0.006786,-0.0369,0.00821,-0.043969,0.000471,-0.014128,0.602678,0.39191,-0.199757,0.879922,-0.096102,0.551905,0.146316,0.952623,0.118392,0.078671,-0.009375,0.18318,-0.025837,0.784025,0.00027,0.043688,-0.017859,8.061289,8.117647,8,80.612892,0.054808,8.083881,back
8,255,255,255,255,255,8.409091,8.409091,8.409091,-0.55222,-0.58936,-0.580569,-0.58621,-0.590399,-0.592853,-0.060365,-0.224246,0.013283,-0.097122,0.039705,-0.079337,-0.553524,-0.575492,-0.325672,-0.480312,-0.546874,-0.570301,-0.315632,-0.389208,-0.5431,-0.557899,-0.202222,-0.356093,-0.529376,-0.544788,-0.160823,-0.313575,0.027866,-0.062535,0.004909,-0.18116,0.029526,-0.09382,0.001669,-0.256535,0.016371,-0.057102,0.000689,-0.050075,0.007166,-0.050728,-0.005772,-0.045972,0.683578,0.773832,-0.008317,1.171351,0.376314,0.659234,0.378502,0.632084,0.145626,0.138824,-0.005184,0.238837,0.038812,0.988957,0.000771,0.04001,-0.048332,8.146407,8.277778,8.0625,81.464073,0.062534,8.121324,back
9,255,255,255,255,255,8.611111,8.611111,8.611111,-0.534891,-0.583166,-0.57686,-0.58444,-0.587111,-0.590169,0.028126,-0.093115,0.006086,-0.068257,0.025322,-0.076802,-0.549948,-0.572921,-0.249664,-0.549297,-0.543425,-0.565505,-0.204598,-0.467036,-0.54402,-0.557995,-0.20399,-0.356192,-0.530823,-0.544872,-0.162701,-0.308758,-0.006521,-0.0637,0.028677,-0.169955,-0.002064,-0.080309,-0.004401,-0.090393,0.021753,-0.063093,-0.000813,-0.068134,0.01167,-0.058635,-0.002902,-0.070849,0.845959,1.148289,0.273517,1.385194,0.911383,0.817992,0.296015,0.224497,0.193193,0.190903,-0.00372,0.304178,0.077628,1.172436,0.00187,0.051325,-0.076159,8.260767,8.444445,8.117647,82.607674,0.093721,8.277778,back
8,255,255,255,255,255,8.590909,8.590909,8.590909,-0.568059,-0.580091,-0.578047,-0.583574,-0.584278,-0.588476,0.201886,-0.038422,0.020959,-0.028304,0.011948,-0.072187,-0.558437,-0.574989,-0.322897,-0.581186,-0.552718,-0.570466,-0.302632,-0.479827,-0.543112,-0.558612,-0.208897,-0.360629,-0.530978,-0.546421,-0.175415,-0.311557,0.001936,-0.060355,0.133889,-0.084821,0.010585,-0.049745,0.293359,-0.118081,0.032352,-0.068675,-0.002126,-0.078507,0.021634,-0.063199,0.002466,-0.081783,1.102274,1.536423,0.572761,1.668285,1.40456,1.54001,0.164182,0.069551,0.233762,0.220556,-0.005755,0.354409,0.086704,1.276845,0.003486,0.071666,-0.097885,8.268324,8.411765,8.166667,82.683243,0.08146,8.249226,back
8,255,255,255,255,255,8.5,8.5,8.5,-0.56676,-0.59497,-0.576306,-0.580733,-0.579944,-0.585207,0.131844,-0.090952,0.037315,-0.085766,0.024521,-0.099807,-0.563546,-0.575467,-0.456792,-0.538636,-0.561954,-0.575526,-0.437308,-0.527008,-0.539016,-0.558969,-0.2161,-0.364162,-0.529876,-0.547311,-0.176137,-0.31732,0.019765,-0.070911,0.156482,-0.044268,0.034008,-0.045048,0.24696,-0.025341,0.048153,-0.076589,-0.007457,-0.065982,0.037451,-0.066945,0.003564,-0.070874,1.368107,1.856468,0.76014,2.175025,1.537912,-1.159661,1.39897,0.405914,0.252407,0.218624,-0.010642,0.368927,0.068321,1.316133,0.004319,0.090364,-0.108924,8.369932,8.555555,8.263158,83.699326,0.087743,8.363971,back
9,255,255,255,255,255,8.611111,8.611111,8.611111,-0.549912,-0.566204,-0.570147,-0.574774,-0.574918,-0.581561,0.186373,-0.204411,0.092255,-0.131744,0.074996,-0.121914,-0.551524,-0.571628,-0.352465,-0.506142,-0.546167,-0.565661,-0.300693,-0.428794,-0.533719,-0.557058,-0.222443,-0.369131,-0.525991,-0.546061,-0.174913,-0.335973,0.065337,-0.092128,0.141424,-0.213439,0.088552,-0.095192,0.202237,-0.240124,0.068356,-0.084293,-0.005073,-0.039724,0.058506,-0.07431,-0.0031,-0.039517,1.509531,2.000948,0.779641,2.471381,1.530515,-1.047602,3.544268,0.885228,0.246503,0.183779,-0.016625,0.342108,0.025449,1.309154,0.003387,0.100273,-0.105136,8.550117,8.777778,8.294118,85.501167,0.175815,8.542483,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.52672,-0.560355,-0.561164,-0.569927,-0.570076,-0.578075,0.084518,-0.109286,0.06887,-0.073874,0.09425,-0.096223,-0.538322,-0.566798,-0.195286,-0.532998,-0.530816,-0.555508,-0.14748,-0.459131,-0.527261,-0.551415,-0.225961,-0.371412,-0.520431,-0.541936,-0.181047,-0.341534,0.057242,-0.065533,0.114631,-0.069032,0.045922,-0.049208,0.062535,-0.033109,0.090052,-0.097776,0.02301,-0.039377,0.081804,-0.090287,0.020534,-0.021183,1.434188,1.89382,0.6625,2.377699,1.409941,-0.966763,3.359003,0.936555,0.224423,0.122946,-0.021838,0.282998,-0.037106,1.265408,0.001549,0.102466,-0.084572,8.673346,8.9375,8.421053,86.733459,0.149808,8.636029,back
8,255,255,255,255,255,9.388889,9.388889,9.388889,-0.566345,-0.578717,-0.561617,-0.567246,-0.566132,-0.573174,0.121416,-0.108367,0.044512,-0.044061,0.089806,-0.070358,-0.542912,-0.562211,-0.358295,-0.55326,-0.541904,-0.561113,-0.372636,-0.606127,-0.5193,-0.542796,-0.221075,-0.367897,-0.512177,-0.534202,-0.191281,-0.336727,0.057262,-0.042094,0.146753,-0.092994,0.018254,-0.021069,0.213271,-0.186299,0.108133,-0.110997,0.084997,-0.059346,0.101781,-0.107934,0.066925,-0.053143,1.087303,1.459082,0.41448,1.802228,1.115935,-0.791671,1.002718,0.470998,0.203471,0.050198,-0.025529,0.211934,-0.111539,1.195358,0.000264,0.104635,-0.04808,8.733608,8.842105,8.578947,87.336082,0.089944,8.743464,back
8,255,255,255,255,255,8.722222,9.5,9.5,-0.55454,-0.58396,-0.556702,-0.559408,-0.562018,-0.566579,0.148865,-0.103771,0.114235,-0.119788,0.133047,-0.132874,-0.538599,-0.548536,-0.453695,-0.487483,-0.540525,-0.552699,-0.457469,-0.489857,-0.508696,-0.530774,-0.19395,-0.337078,-0.492691,-0.516023,-0.166327,-0.275884,0.112776,-0.096558,0.172236,-0.060344,0.106889,-0.088501,0.223483,-0.027203,0.115854,-0.114494,0.139479,-0.090141,0.116777,-0.116776,0.128147,-0.096247,0.354866,-0.087543,-0.061294,0.163873,-0.33896,0.132286,0.001938,0.252841,0.192549,-0.014462,-0.029875,0.158533,-0.187456,1.038655,0.000025,0.119709,0.024128,8.960314,9.125,8.777778,89.603134,0.144275,9,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.537229,-0.557125,-0.546811,-0.552137,-0.55571,-0.56091,0.143689,-0.274245,0.147218,-0.147978,0.161584,-0.130427,-0.523904,-0.542791,-0.326136,-0.516719,-0.517609,-0.535475,-0.296955,-0.465621,-0.495293,-0.523742,-0.146574,-0.328906,-0.476563,-0.503951,-0.108798,-0.275763,0.149786,-0.139844,0.20001,-0.183391,0.152603,-0.137508,0.233971,-0.215358,0.102379,-0.101674,0.120851,-0.093845,0.101018,-0.100463,0.134371,-0.095769,1.296596,-1.188374,-0.205565,-0.440962,-1.935785,0.264423,3.155623,2.234493,0.207177,-0.051926,-0.03447,0.135542,-0.239393,1.006392,0.000379,0.140577,0.072731,9.210705,9.4375,9,92.107048,0.130779,9.190059,back
10,255,255,255,255,255,9.611111,9.611111,9.611111,-0.512512,-0.52554,-0.53532,-0.546238,-0.547401,-0.556977,0.17495,-0.109266,0.13078,-0.105167,0.141766,-0.097313,-0.495985,-0.540741,-0.218639,-0.525669,-0.486977,-0.527957,-0.156576,-0.434773,-0.485468,-0.518926,-0.093935,-0.319505,-0.466182,-0.496633,-0.049416,-0.281244,0.108693,-0.104873,0.141447,-0.087796,0.092705,-0.097215,0.07919,-0.087607,0.073392,-0.076173,0.075064,-0.058643,0.06918,-0.073535,0.095656,-0.051855,2.040534,-1.973066,-0.330388,-0.831298,-3.114835,0.289357,20.300163,5.214542,0.22939,-0.043142,-0.04263,0.164452,-0.250737,1.016855,0.000321,0.172382,0.099853,9.388281,9.722222,9.235294,93.882813,0.143247,9.350877,back
10,255,255,255,255,255,10.611111,10.611111,10.611111,-0.509064,-0.530483,-0.530347,-0.542053,-0.542121,-0.55268,0.052294,-0.105378,-0.002441,-0.042101,0.013235,-0.07035,-0.48703,-0.540381,-0.206732,-0.544941,-0.482445,-0.532191,-0.209618,-0.485597,-0.482737,-0.514593,-0.074307,-0.309511,-0.464683,-0.493156,-0.037213,-0.286213,0.007655,-0.032366,0.082248,-0.114095,-0.003912,-0.021363,0.05009,-0.180065,0.036941,-0.063997,0.064374,-0.025228,0.031151,-0.042826,0.036461,-0.020133,2.076632,-1.996813,-0.412407,-0.809706,-3.18392,0.31892,22.475758,5.636891,0.266528,0.019524,-0.055198,0.25467,-0.215622,1.064911,0.000084,0.221175,0.092052,9.517653,9.833333,9.235294,95.176529,0.188263,9.5,back
9,255,255,255,255,255,9.611111,9.611111,9.611111,-0.525164,-0.560718,-0.532837,-0.543633,-0.545017,-0.55336,0.109522,-0.108034,0.022375,-0.030401,0.007247,-0.048879,-0.491126,-0.529575,-0.241282,-0.555623,-0.48822,-0.523962,-0.237914,-0.548491,-0.48441,-0.51084,-0.083386,-0.293487,-0.465678,-0.490105,-0.044754,-0.236264,0.027832,-0.016091,0.184053,-0.108767,0.034059,-0.014966,0.140701,-0.159367,0.024319,-0.06217,0.060897,-0.058171,0.018324,-0.037557,0.065242,-0.037831,2.070837,-2.398312,0.528275,-1.44453,-3.352093,0.36634,20.93,3.638799,0.249983,0.035284,-0.049882,0.259323,-0.188755,1.037036,0.00025,0.200773,0.102974,9.50025,9.764706,9.333333,95.002502,0.141374,9.48538,back
