@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
136,236,255,255,255,255,140.944443,140.944443,140.944443,3.582643,3.326249,3.517906,3.258661,3.647981,3.236596,3.293945,-3.427001,3.451078,-3.290512,4.176391,-2.805868,3.898746,2.892912,5.228777,1.994107,3.805086,2.978899,4.669711,2.225997,3.905102,2.533311,4.375396,-1.002639,3.501329,2.319019,3.339103,-1.51813,3.392594,-3.06316,3.594514,-3.237086,2.936734,-3.020256,3.405648,-3.121892,3.292088,-2.225324,4.017055,-3.973721,2.524384,-2.476927,3.297045,-3.01993,62.690132,2.393326,-2508.570313,52.493248,-47.706596,0.360301,57509.253906,10040.008789,23.349016,-25.450897,-21.985374,-11.889097,-39.012699,0.551557,476541.65625,735.689697,1.905334,133.492203,143.882355,128.666672,1334.921997,4.835145,131.601974,cell
134,228,249,255,255,255,135.166672,135.166672,135.166672,3.526344,3.203926,3.496079,3.19151,3.628419,3.143131,3.806921,-3.89572,4.176255,-4.010453,4.587121,-3.689822,3.926288,2.719336,5.161148,1.601095,3.78477,2.790255,4.384577,1.73667,4.050067,2.354016,4.796518,-2.152592,3.661723,2.201464,3.780981,-3.039397,4.175791,-3.880137,4.313506,-4.461771,3.725086,-3.649673,3.941516,-4.042446,3.667481,-2.407156,4.526482,-2.582643,3.286573,-2.622324,4.273259,-2.4783,81.377129,-5.419159,-3985.753906,57.771786,-68.610107,0.314035,469065.5,15972.382813,25.769093,-28.200134,-0.037003,-14.098755,-42.301514,0.474225,632536.375,795.395569,2.8367,132.308838,145.176468,125.722221,1323.088379,6.529612,129.96875,cell
132,220,236,250,255,255,133.833328,133.833328,133.833328,3.49072,3.114586,3.497784,3.18422,3.589127,3.101956,4.680364,-4.611326,4.983766,-4.763826,4.954259,-4.553268,3.918894,2.71254,4.766766,0.935698,3.7439,2.754788,3.935031,0.673022,4.166471,2.392517,5.593631,-2.540922,3.939558,2.406718,4.136219,-3.318728,5.047999,-4.740712,5.010344,-5.488004,4.804667,-4.395446,4.649975,-4.998356,3.940588,-2.879832,5.021129,-3.529893,4.0806,-2.932376,5.406881,-3.340784,89.303291,-33.775314,-4150.016113,32.822052,-100.372681,0.306222,20238246,17740.835938,28.064247,-31.581345,51.768936,-17.525158,-45.637531,0.411579,788236,790.305542,4.70414,131.990433,146.058823,124.666664,1319.904297,7.632352,129.753479,cell
139,224,236,244,251,255,140.833328,140.833328,140.833328,3.578655,3.392714,3.553529,3.394897,3.471995,3.174852,6.86827,-6.350896,6.309738,-6.090469,5.369906,-5.75763,3.902951,3.277781,3.801485,1.603768,3.784803,3.285298,3.17718,1.343026,4.311615,3.134586,6.613775,1.055553,4.5434,3.651048,5.146886,0.943271,6.459248,-6.189213,6.134181,-6.356936,6.920597,-6.106747,6.288538,-6.196013,4.114823,-3.944788,6.391027,-5.24049,5.036202,-4.099838,7.55832,-5.451177,109.688148,-138.243362,3236.047852,-98.978127,-177.508606,0.339357,117859616,6167.035645,31.357809,-38.721085,237.921982,-27.020288,-50.421879,0.286197,821080.625,547.63446,10.217712,134.560303,145.789474,128.421051,1345.603027,7.136422,130.069443,cell
161,249,254,255,255,255,147.5,147.5,147.5,4.453953,4.12564,4.00713,3.800777,3.650393,3.342828,4.973091,-4.515479,4.509142,-4.759384,3.466849,-4.620332,4.925337,4.166009,6.225741,3.734329,5.12107,4.51729,5.642617,4.354203,4.690473,3.846396,8.168671,4.534709,5.468302,4.855011,8.269082,6.289588,4.894331,-4.809746,5.087169,-5.948349,5.453734,-4.702826,5.223359,-5.096961,2.393198,-2.866781,5.842714,-3.227351,2.907121,-2.718512,6.757755,-3.812727,191.493866,-262.406738,16080.484375,-228.734192,-296.079285,0.076639,312292800,4535.362305,37.530312,-48.568665,468.294037,-37.54892,-59.588409,0.171941,1145817.25,485.739075,15.781151,142.242188,153.176468,135.944443,1422.421875,5.226666,141.430557,cell
170,255,255,255,255,255,156.277771,156.277771,156.277771,4.802433,4.502449,4.22104,3.995526,3.69029,3.438329,1.402126,-1.733155,1.169419,-1.73526,0.729035,-2.910581,5.514939,4.729186,8.536547,5.377693,5.881752,5.204783,7.910898,5.200729,4.708669,4.123397,9.544708,6.930281,5.72744,5.398336,10.606601,8.835921,0.749461,-1.677889,4.321782,-2.934971,0.887855,-1.138388,3.279601,-2.646117,0.072418,-2.455995,3.49291,-1.734917,0.015752,-1.405337,1.867325,-1.095698,222.034393,-311.303406,23795.726563,-290.525421,-332.08139,0.105917,167353280,1726.897217,41.192104,-54.563583,635.124512,-44.115063,-65.012108,0.154894,1300096.375,436.686493,17.739403,145.136383,150.875,140.222229,1451.36377,3.534467,144.415192,cell
163,250,255,255,255,255,149.388885,149.388885,150.944443,4.461457,4.324714,3.966146,3.883919,3.553587,3.386422,4.385511,-4.901762,4.452964,-5.478975,3.389388,-5.167448,4.813744,4.586998,6.337647,4.288299,5.058372,4.891333,6.183532,4.59065,4.681068,4.128485,8.985312,6.072705,5.452319,5.157737,9.473191,7.169104,4.931107,-5.55685,4.652287,-6.785789,5.269361,-5.272213,4.802056,-5.205834,2.237687,-4.025416,3.274107,-4.637453,2.841521,-3.543596,4.41203,-4.815356,207.485367,-291.528351,20952.712891,-274.367828,-308.688873,-0.171147,100111200,1177.934326,37.216793,-49.299072,521.404175,-40.014919,-58.583225,0.085583,837957.625,344.781982,16.888321,142.274277,147.529419,138.5,1422.742798,2.716731,142.89328,cell
157,243,250,255,255,255,150.944443,150.944443,150.944443,4.261779,4.049086,3.829278,3.701833,3.457849,3.239696,3.717096,-6.431122,4.010613,-6.719931,3.158087,-6.139728,4.735622,4.219776,7.74899,2.763078,5.075075,4.64195,7.787241,2.984942,4.546772,3.960946,8.552613,4.514201,5.315055,4.864346,10.166677,6.247316,4.533118,-6.74575,4.122885,-7.883754,4.943416,-6.467714,4.242246,-6.085665,1.998526,-5.393089,3.066445,-7.010623,2.533793,-5.278328,3.926348,-6.878361,196.359421,-275.712738,18559.34375,-254.616867,-296.808624,-0.534154,135322080,1780.143433,35.650967,-47.719666,502.702026,-39.559422,-55.87991,-0.053903,606542.125,266.358276,15.981209,139.559387,142.4375,134.055557,1395.593872,2.884234,140.209152,cell
135,218,232,244,251,255,138.166672,138.166672,138.166672,3.624399,3.170441,3.352762,3.037466,3.184628,2.801141,3.843773,-7.458116,4.383155,-7.772272,4.205368,-7.182097,4.07139,2.818285,6.427094,0.162204,4.176232,3.107306,6.893989,0.886417,4.187383,2.862315,7.291024,0.26507,4.478745,3.405616,7.91458,0.600023,4.737407,-7.953073,2.706285,-9.845464,4.795577,-7.707922,1.75808,-7.613902,3.206578,-6.618249,4.937534,-8.520103,3.701219,-7.316851,5.201285,-8.588432,125.458076,-161.782059,3907.753906,-110.443916,-213.120193,-0.744719,275931296,10542.418945,29.20332,-37.646439,263.860901,-28.135777,-47.157101,-0.345277,512777.8125,361.81073,10.881088,128.026398,135.947372,118.055557,1280.263916,6.877068,129.71875,cell
121,202,219,233,247,255,105.944443,136.5,136.5,3.176661,2.674118,3.037921,2.702735,3.025535,2.548267,2.161888,-8.094576,3.197973,-8.05216,3.569678,-7.051071,3.573892,2.258581,4.87257,-0.385606,3.443573,2.363539,4.7793,-0.243906,3.895818,2.168357,6.481812,-2.096041,3.896686,2.470885,5.421269,-2.107929,3.567204,-8.19691,1.507801,-11.410813,3.214056,-7.863952,0.433196,-9.618289,2.667865,-6.446365,4.300028,-8.23288,2.653894,-7.43874,4.068518,-8.486196,94.554886,-90.685745,-2228.103027,-25.232868,-156.138626,-0.603117,140927424,17136.316406,26.951605,-32.725723,132.03598,-21.076378,-44.375069,-0.439612,581355.1875,542.828979,7.454666,120.309975,131.052628,111.578949,1203.099731,6.984154,119.756943,cell
